user_id,game_type,reaction_time,accuracy,mistakes,completion_time,level_reached,stress_answer,frustration,historical_score,cognitive_score,label_stress
36,persistence_challenge,541.4,0.8,1,70.0,4,3,0,81.3,59.6,1
86,emotional_recognition,664.6,0.6,4,48.2,6,3,0,70.7,42.5,1
122,persistence_challenge,531.0,0.4,3,61.3,2,1,0,100.8,32.6,1
41,reaction_speed,340.0,0.9605,0,1359.9,1,1,0,85.2,0.0,2
86,emotional_recognition,205.5,0.7,3,48.2,7,3,0,60.1,55.1,0
182,decision_making,253.1,0.8,2,28.8,8,2,0,97.8,64.5,0
27,decision_making,702.0,0.6,4,34.5,6,3,0,64.9,43.5,0
5,focus_tracking,573.5,0.8,2,32.8,8,3,0,61.4,61.0,0
6,decision_making,565.3,0.8,2,24.0,8,2,0,93.8,61.3,0
158,focus_tracking,590.3,0.6,4,31.1,6,2,0,83.2,45.0,0
125,reaction_speed,628.4,0.5185,1,2513.7,1,2,0,81.3,0.0,1
70,focus_tracking,414.7,0.7,3,37.6,7,4,1,96.9,54.1,1
97,focus_tracking,368.7,0.7,3,28.4,7,2,0,88.5,55.3,1
125,emotional_recognition,490.3,0.7,3,41.9,7,3,0,77.1,52.9,1
136,focus_tracking,421.8,0.7,3,34.1,7,1,0,86.7,54.4,0
64,reaction_speed,443.2,0.5888,1,1329.5,1,3,0,76.4,0.0,1
130,reaction_speed,685.4,0.4782,2,2741.5,1,1,0,91.3,0.0,1
190,reaction_speed,517.3,0.771,0,1552.0,1,1,0,86.9,0.0,1
155,emotional_recognition,630.2,0.5,5,56.5,5,2,0,83.4,34.0,1
108,persistence_challenge,539.8,0.6,2,62.4,3,3,0,67.2,46.4,1
12,focus_tracking,753.5,0.8,2,38.3,8,4,1,72.4,58.6,1
119,focus_tracking,519.7,0.8,2,32.5,8,2,0,44.7,61.6,0
44,decision_making,417.8,0.9,1,27.9,9,2,0,73.8,70.8,0
80,decision_making,568.1,0.5,5,31.7,5,2,0,89.0,37.2,1
157,decision_making,320.4,0.5,5,26.8,5,1,0,72.2,39.8,0
16,emotional_recognition,491.3,0.8,2,41.3,8,2,0,66.0,61.0,0
178,memory_pattern,443.4,0.5,2,64.2,2,1,0,87.3,41.2,0
84,focus_tracking,472.9,1.0,0,35.2,10,3,1,79.8,77.7,0
108,reaction_speed,383.1,0.7051,1,1532.3,1,2,0,82.0,0.0,1
142,persistence_challenge,413.8,0.6,2,32.9,3,2,0,78.4,50.6,0
29,emotional_recognition,384.0,0.8,2,43.3,8,1,0,66.7,61.8,0
29,reaction_speed,538.3,0.6015,1,1614.8,1,3,0,74.3,0.0,1
153,persistence_challenge,518.4,0.6,2,84.5,3,3,0,80.5,44.4,1
177,reaction_speed,531.5,0.4596,2,2126.0,1,1,0,62.7,0.0,1
75,emotional_recognition,297.0,0.6,4,28.2,6,1,0,67.1,48.0,0
103,emotional_recognition,451.9,0.8,2,48.2,8,2,0,99.7,60.7,0
135,focus_tracking,483.9,0.8,2,24.9,8,2,0,48.4,62.2,0
70,decision_making,599.3,0.3,7,34.9,3,2,0,97.8,20.5,1
129,memory_pattern,348.3,0.7143,2,55.0,5,1,0,72.4,55.9,0
79,emotional_recognition,582.1,0.7,3,31.6,7,1,0,100.4,53.0,0
114,memory_pattern,614.3,0.8,1,45.2,4,4,0,54.5,61.3,1
25,emotional_recognition,713.5,1.0,0,30.9,10,3,0,95.6,75.8,0
100,decision_making,335.3,0.7,3,31.3,7,2,0,77.3,55.5,0
154,emotional_recognition,765.6,0.8,2,43.6,8,1,0,49.5,58.0,0
85,persistence_challenge,634.3,0.6,2,92.4,3,2,0,81.9,42.4,1
14,emotional_recognition,795.4,0.9,1,31.2,9,1,0,68.7,66.9,0
189,focus_tracking,879.1,0.5,5,29.8,5,1,0,78.3,34.2,0
194,persistence_challenge,707.5,0.4,3,74.8,2,1,0,52.6,29.4,0
64,persistence_challenge,389.2,0.8,1,92.7,4,2,0,84.9,58.8,0
158,focus_tracking,456.3,0.9,1,35.2,9,1,0,106.2,69.9,0
61,decision_making,426.4,0.6,4,29.1,6,3,0,94.9,46.7,1
156,focus_tracking,716.0,0.8,2,23.0,8,1,0,68.6,59.8,0
117,persistence_challenge,353.1,0.8,1,72.5,4,2,0,59.3,61.2,0
158,reaction_speed,387.5,0.5924,1,1549.9,1,2,0,68.9,0.0,1
74,memory_pattern,421.6,0.6667,2,39.5,4,2,0,81.6,53.8,0
35,persistence_challenge,324.2,0.6,2,63.0,3,2,0,83.2,48.5,0
121,persistence_challenge,414.8,1.0,0,77.7,5,2,0,53.3,74.1,0
81,memory_pattern,367.3,0.8571,1,76.4,6,2,0,51.9,64.1,0
110,memory_pattern,364.2,0.3333,2,51.4,1,2,0,104.5,33.2,1
181,emotional_recognition,540.3,0.8,2,37.0,8,1,0,82.5,60.9,0
119,reaction_speed,396.2,0.7592,0,1584.6,1,2,0,65.6,0.0,1
149,focus_tracking,366.9,0.6,4,30.1,6,2,0,64.4,47.3,0
78,reaction_speed,469.8,0.9432,0,1409.4,1,3,1,70.6,0.0,2
22,emotional_recognition,361.4,0.5,5,49.5,5,1,0,71.5,37.4,0
81,reaction_speed,457.8,0.5061,2,2288.9,1,1,0,90.3,0.0,1
137,persistence_challenge,730.0,0.4,3,33.8,2,1,0,96.9,33.3,1
96,decision_making,640.7,0.6,4,37.7,6,5,0,97.3,43.8,1
95,persistence_challenge,522.7,1.0,0,69.4,5,3,0,81.5,73.8,0
179,reaction_speed,380.0,0.546,1,1139.9,1,2,0,64.8,0.0,1
44,focus_tracking,484.5,0.7,3,28.1,7,1,0,45.3,54.2,0
127,reaction_speed,432.2,0.856,0,1729.0,1,2,0,111.2,0.0,2
21,memory_pattern,914.9,0.6667,1,54.6,2,3,1,101.2,49.4,1
141,memory_pattern,564.4,0.6667,2,41.9,4,1,0,82.0,52.2,0
40,emotional_recognition,652.7,0.7,3,49.1,7,2,0,68.8,50.6,0
180,decision_making,603.0,0.8,2,23.4,8,3,0,87.3,61.0,1
21,persistence_challenge,392.4,0.8,1,68.8,4,1,0,89.7,61.2,0
159,decision_making,231.3,0.7,3,30.4,7,2,0,73.3,56.6,0
73,emotional_recognition,460.1,0.9,1,32.2,9,1,0,90.5,70.2,0
171,memory_pattern,332.9,0.3333,2,52.7,1,1,0,55.0,33.4,1
29,reaction_speed,305.1,0.9731,0,915.4,1,2,0,73.5,0.0,1
161,focus_tracking,596.2,0.7,3,35.1,7,2,0,96.8,52.5,1
98,persistence_challenge,438.2,0.8,1,70.6,4,1,0,91.9,60.6,0
10,decision_making,1024.7,0.5,5,38.6,5,2,0,108.0,31.9,1
113,decision_making,528.1,0.6,4,32.4,6,3,0,62.7,45.5,1
119,decision_making,418.4,0.6,4,32.1,6,3,0,66.8,46.6,1
143,focus_tracking,464.4,0.8,2,25.9,8,2,0,72.0,62.4,0
65,emotional_recognition,968.1,0.7,3,46.1,7,2,0,75.2,47.7,0
120,decision_making,363.9,0.6,4,27.5,6,1,0,71.5,47.4,0
39,decision_making,346.9,0.7,3,27.0,7,2,0,80.7,55.5,0
154,decision_making,390.4,1.0,0,18.6,10,3,0,72.7,79.1,0
38,focus_tracking,395.9,0.8,2,30.8,8,2,0,62.5,63.0,0
61,reaction_speed,606.1,0.8008,0,1818.4,1,2,0,89.1,0.0,2
155,reaction_speed,588.3,0.8785,0,1764.9,1,2,0,64.6,0.0,1
12,persistence_challenge,466.4,0.4,3,94.3,2,2,0,85.3,29.9,1
99,decision_making,273.0,0.3,7,26.3,3,4,1,88.3,24.3,2
42,reaction_speed,664.3,0.5738,1,2657.1,1,3,0,101.9,0.0,2
168,decision_making,359.3,0.5,5,18.9,5,1,0,83.0,39.4,0
61,persistence_challenge,977.2,0.4,3,71.8,2,2,0,93.7,27.0,1
119,focus_tracking,497.0,0.7,3,33.7,7,2,0,79.2,53.7,0
53,memory_pattern,384.4,0.6667,1,73.7,2,3,0,55.0,52.8,1
65,emotional_recognition,292.2,0.8,2,30.8,8,1,0,95.9,64.0,0
169,emotional_recognition,230.9,0.6,4,33.6,6,2,0,111.8,48.3,1
87,emotional_recognition,535.7,0.9,1,52.2,9,3,0,81.1,67.4,1
40,persistence_challenge,514.3,0.8,1,47.2,4,2,0,56.5,62.1,0
110,memory_pattern,314.1,0.25,3,52.8,1,2,0,95.7,26.6,1
45,decision_making,786.7,0.7,3,22.2,7,2,0,82.4,51.1,0
153,focus_tracking,385.4,0.3,7,27.6,3,2,0,98.3,23.1,1
13,persistence_challenge,362.8,0.6,2,53.7,3,2,0,89.1,49.0,0
124,persistence_challenge,514.5,0.8,1,89.6,4,1,0,58.7,57.9,0
124,decision_making,725.0,0.7,3,31.2,7,4,1,70.9,51.6,1
7,focus_tracking,441.8,0.5,5,30.7,5,2,0,75.5,38.5,1
42,focus_tracking,296.0,0.4,6,25.9,4,2,0,88.3,32.0,1
181,focus_tracking,810.5,0.7,3,35.6,7,1,0,65.0,50.3,0
144,reaction_speed,280.4,0.7597,0,841.1,1,2,0,106.0,0.0,2
76,focus_tracking,563.2,0.8,2,32.3,8,3,0,66.9,61.1,0
169,persistence_challenge,371.9,0.4,3,61.1,2,3,0,92.0,34.2,1
131,reaction_speed,313.9,0.9465,0,1569.3,1,2,0,55.3,0.0,1
143,reaction_speed,501.4,0.6115,1,1504.3,1,1,0,90.1,0.0,1
25,decision_making,523.2,1.0,0,19.3,10,1,0,71.5,77.8,0
156,persistence_challenge,534.8,0.6,2,74.1,3,2,0,59.5,45.2,0
152,reaction_speed,588.1,0.8389,0,2352.4,1,1,0,81.8,0.0,1
61,persistence_challenge,699.7,0.4,3,77.0,2,2,0,87.9,29.3,1
170,persistence_challenge,821.0,0.2,4,82.6,1,3,0,79.4,13.5,1
185,emotional_recognition,470.6,0.7,3,53.7,7,3,0,60.8,51.9,0
53,emotional_recognition,1016.8,0.6,4,48.0,6,1,0,71.5,39.0,1
143,persistence_challenge,440.5,0.6,2,62.7,3,3,0,90.0,47.3,1
15,focus_tracking,496.8,0.9,1,36.1,9,2,0,83.7,69.4,0
84,focus_tracking,400.8,0.9,1,34.3,9,1,0,64.8,70.6,0
2,memory_pattern,633.0,0.6667,1,30.0,2,1,0,79.6,54.7,0
35,memory_pattern,331.4,0.3333,2,65.3,1,3,0,64.9,32.2,1
162,decision_making,747.6,0.7,3,28.7,7,3,0,63.8,51.5,1
101,reaction_speed,475.0,0.7129,1,2375.1,1,2,0,77.8,0.0,1
144,focus_tracking,856.7,0.9,1,40.3,9,2,0,92.4,65.4,0
21,focus_tracking,314.8,0.4,6,36.2,4,2,0,93.6,31.2,1
100,emotional_recognition,607.7,0.6,4,46.7,6,2,0,54.8,43.3,1
1,decision_making,410.0,0.9,1,25.0,9,2,0,95.0,70.9,0
18,memory_pattern,752.8,0.4286,4,66.2,3,4,1,65.2,29.6,2
103,reaction_speed,565.8,0.8867,0,1697.4,1,2,0,76.2,0.0,2
121,emotional_recognition,526.0,0.9,1,29.6,9,2,0,29.0,69.7,0
91,emotional_recognition,535.1,0.9,1,29.3,9,2,0,73.0,69.6,0
56,emotional_recognition,440.3,0.9,1,40.5,9,2,0,68.3,69.5,0
128,memory_pattern,678.6,0.125,7,51.9,1,2,0,50.0,7.5,1
91,persistence_challenge,583.0,0.8,1,70.4,4,2,0,94.5,59.1,1
127,focus_tracking,391.8,0.8,2,30.1,8,1,0,97.8,63.1,0
114,emotional_recognition,471.5,0.8,2,42.6,8,3,0,33.6,61.0,1
70,decision_making,351.7,0.5,5,22.9,5,2,0,102.1,39.5,1
72,focus_tracking,503.3,0.9,1,35.8,9,3,0,78.2,69.4,0
30,reaction_speed,565.6,0.6451,1,2262.5,1,1,0,86.3,0.0,2
170,persistence_challenge,409.9,0.6,2,74.3,3,2,0,87.1,46.5,1
81,decision_making,548.0,0.8,2,30.4,8,2,0,55.5,61.5,0
177,reaction_speed,375.8,0.7727,0,1127.5,1,2,0,66.9,0.0,1
192,reaction_speed,368.5,0.5159,1,1473.9,1,1,0,80.1,0.0,1
60,decision_making,351.2,0.9,1,30.3,9,2,0,75.5,71.5,0
17,emotional_recognition,715.5,0.7,3,52.8,7,3,1,57.8,49.6,1
22,reaction_speed,325.9,0.7862,0,1303.4,1,1,0,72.1,0.0,1
22,memory_pattern,417.8,0.3333,4,35.3,2,3,0,51.9,30.3,1
2,memory_pattern,1147.1,0.5,4,46.8,4,2,0,91.3,31.8,1
62,focus_tracking,318.7,0.6,4,30.5,6,2,0,60.8,47.8,0
89,memory_pattern,275.5,0.6,2,37.8,3,2,0,77.6,51.5,0
72,memory_pattern,427.2,0.8,1,39.6,4,2,0,75.5,63.8,0
165,focus_tracking,831.1,0.8,2,30.0,8,2,0,65.1,58.7,0
154,persistence_challenge,579.1,0.6,2,87.4,3,2,0,67.2,43.5,1
150,reaction_speed,444.7,0.6568,1,1778.9,1,2,0,75.9,0.0,1
194,focus_tracking,396.5,0.6,4,33.8,6,1,0,41.2,46.7,0
20,memory_pattern,407.7,0.5,4,43.4,4,1,0,81.5,39.6,1
70,persistence_challenge,449.3,0.6,2,54.6,3,2,0,96.1,48.0,0
92,emotional_recognition,743.4,0.6,4,41.7,6,2,0,99.1,42.4,0
53,memory_pattern,184.3,0.3333,2,40.1,1,1,0,46.9,36.1,0
185,emotional_recognition,800.0,0.7,3,43.6,7,3,1,66.9,49.6,1
90,persistence_challenge,435.7,0.6,2,59.7,3,2,0,77.8,47.7,1
83,focus_tracking,370.6,0.7,3,39.5,7,1,0,103.1,54.3,0
43,memory_pattern,345.5,0.5714,3,41.0,4,1,0,61.5,46.7,0
142,reaction_speed,1081.6,0.8228,0,3244.8,1,3,0,63.3,0.0,2
137,decision_making,506.0,0.8,2,27.0,8,3,0,84.9,61.9,1
112,memory_pattern,444.0,0.6667,2,57.0,4,3,0,41.8,51.9,1
7,focus_tracking,727.6,0.6,4,36.3,6,1,0,75.8,43.1,0
169,persistence_challenge,649.9,0.8,1,89.1,4,1,0,90.2,56.6,0
121,reaction_speed,384.2,0.6183,1,1921.2,1,2,0,45.4,0.0,1
91,focus_tracking,366.1,0.7,3,30.0,7,3,0,63.1,55.3,0
64,reaction_speed,568.9,0.7888,1,2844.3,1,3,0,78.6,0.0,2
118,focus_tracking,383.2,0.9,1,32.2,9,2,0,93.3,71.0,0
147,focus_tracking,481.7,1.0,0,28.1,10,2,0,89.1,78.2,0
115,emotional_recognition,693.2,0.9,1,39.8,9,2,0,110.3,67.1,0
86,persistence_challenge,486.0,0.4,3,81.2,2,3,0,64.8,31.0,1
113,decision_making,367.4,0.7,3,31.2,7,3,0,68.8,55.2,0
65,decision_making,423.1,1.0,0,30.5,10,3,0,84.4,78.7,1
1,persistence_challenge,584.8,0.6,2,62.2,3,2,0,90.4,45.9,0
118,decision_making,516.0,0.7,3,27.9,7,1,0,88.3,53.8,0
105,focus_tracking,662.1,0.5,5,34.1,5,3,0,91.2,36.0,1
94,reaction_speed,335.3,0.253,2,1341.4,1,2,0,62.5,0.0,1
164,focus_tracking,640.6,0.6,4,29.6,6,1,0,107.2,44.6,0
125,decision_making,287.6,0.7,3,24.1,7,2,0,98.8,56.1,0
131,decision_making,354.6,0.7,3,28.1,7,2,0,72.8,55.5,0
63,memory_pattern,804.2,0.5,4,56.0,4,4,0,89.1,34.4,2
70,reaction_speed,408.1,0.8401,0,2040.7,1,3,0,104.5,0.0,2
5,reaction_speed,618.2,0.8739,0,1854.5,1,2,0,85.9,0.0,1
185,decision_making,349.3,0.4,6,35.0,4,2,0,71.9,31.0,0
123,focus_tracking,457.6,0.7,3,27.6,7,1,0,76.2,54.4,0
157,emotional_recognition,520.6,0.8,2,45.7,8,2,0,74.6,60.2,0
131,decision_making,402.5,0.5,5,29.3,5,2,0,65.7,39.0,1
2,emotional_recognition,1185.1,0.7,3,43.8,7,1,0,83.1,45.8,0
156,emotional_recognition,558.9,0.6,4,33.4,6,2,0,42.2,45.1,0
188,focus_tracking,269.6,0.9,1,32.5,9,3,0,43.1,72.1,0
154,memory_pattern,433.0,0.6667,1,45.2,2,4,0,84.7,55.2,1
153,focus_tracking,574.4,0.6,4,34.3,6,1,0,85.3,44.8,0
77,emotional_recognition,933.3,0.9,1,41.9,9,2,0,68.9,64.5,0
100,decision_making,247.5,0.8,2,29.7,8,1,0,81.7,64.5,0
76,reaction_speed,946.2,0.8205,0,2838.5,1,2,0,65.3,0.0,1
70,emotional_recognition,736.7,0.3,7,50.4,3,2,0,71.6,17.6,1
62,decision_making,314.1,0.7,3,22.5,7,1,0,91.0,55.9,0
141,memory_pattern,564.9,0.3333,2,42.6,1,2,0,76.4,32.1,1
182,focus_tracking,773.7,0.5,5,29.9,5,1,0,88.1,35.3,1
155,persistence_challenge,295.7,0.6,2,79.4,3,1,0,85.1,47.1,0
3,reaction_speed,697.4,0.7671,0,2789.7,1,4,1,53.9,0.0,2
150,decision_making,530.8,0.7,3,25.5,7,4,1,96.7,53.7,1
14,persistence_challenge,830.0,0.4,3,66.4,2,4,0,66.8,29.1,1
152,persistence_challenge,428.5,0.8,1,87.0,4,3,0,88.7,59.0,1
126,decision_making,574.0,0.7,3,26.0,7,2,0,63.9,53.3,0
103,emotional_recognition,366.4,0.9,1,23.5,9,3,0,94.5,71.3,0
16,decision_making,404.7,0.7,3,32.0,7,3,0,62.9,54.8,0
177,decision_making,362.9,0.7,3,15.6,7,1,0,61.8,55.4,0
4,focus_tracking,344.7,0.8,2,30.6,8,2,0,91.2,63.5,0
175,decision_making,381.4,0.7,3,30.4,7,3,0,90.1,55.1,1
188,decision_making,1118.6,0.4,6,25.4,4,4,1,45.1,23.8,2
5,memory_pattern,513.0,0.3333,2,52.5,1,3,0,69.4,31.6,1
91,decision_making,317.2,0.5,5,21.8,5,2,0,76.1,39.8,1
103,emotional_recognition,525.0,0.6,4,48.6,6,2,0,77.6,43.9,0
174,decision_making,379.8,0.2,8,29.2,2,2,0,46.8,15.2,1
18,persistence_challenge,470.1,0.4,3,37.7,2,1,0,70.0,35.5,0
172,persistence_challenge,791.5,1.0,0,66.7,5,2,0,72.4,71.4,0
128,emotional_recognition,649.0,0.7,3,44.3,7,2,0,55.5,51.1,0
31,memory_pattern,588.5,0.8333,1,38.7,5,1,0,76.7,64.2,0
177,reaction_speed,582.0,0.8769,0,2910.1,1,2,0,64.6,0.0,1
37,reaction_speed,600.7,0.4211,2,2402.7,1,2,0,93.4,0.0,2
121,reaction_speed,417.3,0.6933,1,2086.5,1,2,0,58.4,0.0,2
192,emotional_recognition,505.5,0.9,1,40.0,9,1,0,91.7,68.9,0
150,emotional_recognition,895.9,0.6,4,43.2,6,2,0,61.8,40.7,1
134,reaction_speed,427.8,0.6362,1,1711.4,1,2,0,77.4,0.0,1
115,memory_pattern,783.2,0.8571,1,49.3,6,2,0,97.4,62.7,0
117,emotional_recognition,564.5,0.7,3,43.1,7,3,0,71.5,52.0,1
113,emotional_recognition,499.6,0.9,1,33.6,9,1,0,58.0,69.6,0
151,decision_making,600.7,0.5,5,21.9,5,1,0,77.9,37.0,0
28,memory_pattern,387.8,0.3333,4,58.6,2,1,0,72.1,28.3,1
16,reaction_speed,553.8,0.8336,0,2215.2,1,3,0,63.4,0.0,1
13,emotional_recognition,490.0,0.7,3,49.2,7,3,1,86.8,52.2,1
49,focus_tracking,377.1,0.7,3,31.8,7,2,0,59.4,55.1,0
65,focus_tracking,393.7,0.8,2,30.2,8,2,0,101.5,63.0,0
57,persistence_challenge,306.4,0.8,1,32.8,4,2,0,83.1,65.7,1
157,memory_pattern,725.0,0.5,2,48.6,2,3,0,79.5,39.9,1
96,focus_tracking,351.7,0.8,2,26.1,8,3,0,82.0,63.5,1
49,focus_tracking,534.1,0.8,2,35.1,8,2,0,56.7,61.2,0
167,focus_tracking,496.2,0.6,4,30.3,6,2,0,89.6,46.0,1
30,reaction_speed,586.5,0.4836,2,2346.1,1,1,0,68.6,0.0,1
186,emotional_recognition,754.7,0.5,5,46.9,5,2,0,68.2,33.8,1
184,memory_pattern,533.8,0.6667,2,68.6,4,4,1,82.3,49.8,1
186,decision_making,377.7,0.7,3,22.5,7,1,0,66.0,55.2,0
136,persistence_challenge,554.8,0.2,4,54.6,1,2,0,57.6,19.0,1
191,reaction_speed,507.0,0.9446,0,1520.9,1,3,0,81.8,0.0,1
87,emotional_recognition,479.5,0.7,3,38.4,7,4,0,98.5,53.4,1
197,persistence_challenge,449.8,0.8,1,83.8,4,3,0,64.2,59.1,1
117,decision_making,237.2,0.7,3,36.3,7,3,1,52.2,56.0,1
122,persistence_challenge,800.4,0.6,2,61.5,3,3,0,82.0,43.8,1
51,emotional_recognition,1032.4,0.7,3,46.3,7,2,0,85.7,47.0,1
103,decision_making,279.0,0.6,4,25.4,6,1,0,86.1,48.2,0
178,focus_tracking,637.1,0.4,6,20.0,4,2,0,92.0,28.6,1
32,persistence_challenge,489.3,1.0,0,57.6,5,2,0,85.2,75.3,0
137,focus_tracking,354.6,0.7,3,24.5,7,3,0,86.0,55.5,0
154,emotional_recognition,534.1,0.9,1,37.1,9,1,0,60.2,68.9,0
19,decision_making,683.1,0.6,4,19.5,6,3,0,62.0,44.2,1
140,decision_making,376.0,0.6,4,33.3,6,2,0,96.0,46.9,1
27,persistence_challenge,573.9,0.4,3,52.9,2,1,0,76.5,33.0,1
57,decision_making,496.4,0.8,2,35.9,8,3,1,69.0,61.4,1
178,memory_pattern,847.9,0.4,3,52.6,2,3,0,100.0,30.3,1
103,emotional_recognition,1044.7,0.7,3,54.8,7,2,0,94.2,46.1,1
39,persistence_challenge,486.5,0.4,3,62.1,2,3,0,53.8,32.9,1
165,emotional_recognition,601.5,0.6,4,45.2,6,3,0,78.1,43.5,1
52,persistence_challenge,673.9,0.6,2,52.8,3,1,0,73.8,46.0,0
174,reaction_speed,484.3,0.9904,0,2421.4,1,4,1,65.5,0.0,2
68,decision_making,883.6,0.7,3,36.7,7,2,0,104.5,49.5,1
104,persistence_challenge,790.2,1.0,0,81.1,5,2,0,94.1,70.0,1
62,emotional_recognition,958.6,0.9,1,48.0,9,2,0,91.9,63.6,0
75,persistence_challenge,652.1,0.6,2,103.5,3,2,0,54.6,41.1,0
198,memory_pattern,517.7,0.6,2,47.6,3,2,0,94.2,48.1,1
124,reaction_speed,657.0,0.7066,1,3284.8,1,2,0,70.1,0.0,1
151,focus_tracking,474.6,0.9,1,32.1,9,2,0,69.3,70.0,0
87,reaction_speed,246.9,0.4736,1,740.7,1,2,0,98.1,0.0,1
170,emotional_recognition,286.3,0.8,2,47.2,8,3,0,65.0,62.4,0
13,focus_tracking,451.9,0.6,4,33.3,6,2,0,87.2,46.2,1
116,emotional_recognition,781.5,0.7,3,57.6,7,2,0,49.6,48.4,0
90,decision_making,836.4,0.9,1,29.7,9,2,0,94.3,66.6,0
24,decision_making,426.7,0.7,3,23.3,7,1,0,68.8,54.7,0
133,emotional_recognition,478.7,0.7,3,41.6,7,2,0,84.8,53.1,1
33,emotional_recognition,523.1,0.9,1,35.5,9,1,0,59.2,69.2,0
186,decision_making,667.7,0.8,2,21.9,8,2,0,74.1,60.3,0
119,focus_tracking,404.8,0.9,1,28.7,9,4,1,68.7,71.0,1
41,memory_pattern,675.0,0.5714,3,29.3,4,3,0,78.4,44.5,0
40,emotional_recognition,253.4,0.8,2,49.7,8,4,1,46.9,62.5,1
111,reaction_speed,713.0,0.8304,0,3565.1,1,2,0,61.5,0.0,1
113,focus_tracking,625.1,0.8,2,29.3,8,1,0,66.4,60.7,0
66,memory_pattern,664.3,0.75,1,59.4,3,3,0,57.8,56.4,0
59,focus_tracking,239.2,0.8,2,31.7,8,1,0,103.8,64.4,0
111,memory_pattern,300.0,0.6,2,61.2,3,2,0,63.8,48.9,0
89,emotional_recognition,449.1,0.9,1,45.4,9,1,0,64.3,69.0,0
104,decision_making,455.0,0.9,1,28.9,9,3,0,88.7,70.5,1
92,persistence_challenge,550.0,0.4,3,88.2,2,3,1,90.6,29.7,1
151,memory_pattern,277.5,0.3333,2,31.6,1,2,0,89.7,36.1,1
125,decision_making,373.8,0.4,6,27.1,4,2,0,89.7,31.3,1
25,reaction_speed,369.0,0.7288,0,1107.1,1,2,0,58.8,0.0,1
68,decision_making,524.4,0.5,5,23.1,5,1,0,98.2,37.8,0
158,persistence_challenge,931.2,0.6,2,73.1,3,1,0,85.2,41.4,0
65,persistence_challenge,1430.9,0.6,2,57.3,3,2,0,80.5,38.0,1
117,focus_tracking,524.4,0.7,3,29.7,7,2,0,73.2,53.8,0
20,focus_tracking,382.9,0.8,2,32.6,8,1,0,83.4,62.9,0
46,decision_making,316.7,0.7,3,23.2,7,3,1,72.5,55.8,1
118,focus_tracking,449.8,0.7,3,42.8,7,2,0,58.7,53.2,0
132,emotional_recognition,966.6,0.8,2,42.1,8,2,0,85.4,56.1,1
155,emotional_recognition,954.2,1.0,0,37.6,10,1,0,79.0,72.7,0
158,decision_making,302.6,0.8,2,29.0,8,2,0,62.2,64.0,0
9,decision_making,510.3,0.8,2,31.6,8,1,0,100.0,61.7,0
168,reaction_speed,479.0,0.8934,0,2395.2,1,2,0,85.1,0.0,2
74,persistence_challenge,568.6,0.6,2,57.8,3,3,0,87.5,46.5,1
129,memory_pattern,527.0,0.3333,2,41.0,1,1,0,43.7,32.6,0
89,persistence_challenge,760.4,0.8,1,75.4,4,2,0,88.0,56.9,0
7,memory_pattern,374.4,0.8333,1,69.8,5,3,0,80.0,63.3,0
2,persistence_challenge,833.8,0.6,2,57.8,3,3,1,79.1,43.9,1
110,reaction_speed,371.7,0.6355,1,1858.6,1,3,0,87.1,0.0,2
115,focus_tracking,421.9,0.8,2,27.2,8,3,0,79.4,62.8,0
103,emotional_recognition,687.8,0.8,2,43.2,8,5,0,91.1,58.8,1
64,focus_tracking,414.6,0.7,3,35.1,7,1,0,72.7,54.3,0
19,reaction_speed,532.3,0.9063,0,1596.8,1,3,1,73.3,0.0,2
169,persistence_challenge,367.2,0.8,1,64.4,4,3,0,102.2,61.9,1
82,memory_pattern,219.0,0.6,2,63.6,3,2,0,90.4,49.4,1
130,emotional_recognition,696.6,0.3,7,49.2,3,4,0,81.9,18.1,1
3,memory_pattern,271.0,0.6,2,56.0,3,3,0,91.6,49.7,1
146,persistence_challenge,320.9,0.4,3,75.6,2,3,0,98.5,33.2,1
41,emotional_recognition,457.4,0.6,4,32.8,6,3,0,85.4,46.1,1
39,memory_pattern,605.4,0.8,1,48.8,4,2,0,69.2,61.1,0
182,memory_pattern,234.2,0.75,1,66.3,3,1,0,84.3,60.0,0
45,persistence_challenge,650.5,0.8,1,70.4,4,3,1,68.2,58.5,1
192,decision_making,507.5,0.6,4,30.7,6,2,0,73.1,45.9,1
3,decision_making,420.0,0.8,2,27.9,8,2,0,69.5,62.8,0
169,memory_pattern,653.9,0.7143,2,47.6,5,2,0,94.6,53.6,0
122,decision_making,294.6,0.6,4,25.9,6,2,0,83.5,48.1,1
42,emotional_recognition,322.3,0.8,2,23.7,8,2,0,96.9,63.8,0
2,memory_pattern,384.2,0.75,1,53.6,3,1,0,75.6,59.8,0
10,persistence_challenge,220.6,0.4,3,90.2,2,2,0,85.7,32.8,1
62,focus_tracking,528.7,0.7,3,27.7,7,3,0,76.3,53.7,1
190,emotional_recognition,325.7,0.7,3,41.7,7,3,0,69.6,54.6,0
58,persistence_challenge,755.2,0.6,2,78.9,3,1,0,82.8,42.6,0
121,decision_making,324.8,0.8,2,30.8,8,2,0,25.3,63.7,0
191,reaction_speed,409.2,0.8069,0,1227.5,1,3,0,59.3,0.0,2
82,persistence_challenge,1400.0,0.4,3,58.2,2,3,0,88.5,24.2,1
185,memory_pattern,293.5,0.4,3,47.8,2,2,0,92.5,36.3,1
195,decision_making,337.6,0.7,3,22.5,7,1,0,81.2,55.6,0
